1.414154350368319379e+00 2.370245723406107174e+00 3.833561372605315931e+00 7.132745925246306573e-01 3.534763153961446025e-01
1.007289340934502286e+00 1.060466906116707442e+01 4.146904116826152453e+00 1.087054542086486553e+00 4.062162388472806973e-01
7.029335451535903001e-01 1.768392960658096591e+00 7.785595574245869344e+00 2.119088312638253591e+00 5.521507066371708072e-01
3.380967148411778145e-01 1.198809120497905889e+00 5.488419379622675010e+00 3.164702908776636736e+00 7.677473058876682632e-01
2.742126868405431739e-01 7.469776044570427542e-01 2.397061812554002636e+00 1.219657516769696137e+00 2.015005934498192985e+00
