2.600000000000000089e+00,6.300000000000000044e-01,6.800000000000000488e-01,2.600000000000000089e-01,8.000000000000000167e-02
4.799999999999999822e-01,3.669999999999999929e+00,7.500000000000000000e-01,2.300000000000000100e-01,5.999999999999999778e-02
4.899999999999999911e-01,8.499999999999999778e-01,1.580000000000000071e+00,5.300000000000000266e-01,5.999999999999999778e-02
4.299999999999999933e-01,7.800000000000000266e-01,1.000000000000000000e+00,9.899999999999999911e-01,1.400000000000000133e-01
2.000000000000000111e-01,3.400000000000000244e-01,3.300000000000000155e-01,3.400000000000000244e-01,3.699999999999999956e-01
